,N°,Compuesto,IUPAC,Formula,SMILE,Plantas a las que pertenecen,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
93,94,Annocherina B,1-[(S)-(4-hidroxifenil)-metoximetil]-6-metoxiisoquinolin-7-ol,C18H17NO4,O([C@H](C1=NC=CC=2C1=CC(O)=C(OC)C2)C3=CC=C(O)C=C3)C,21,10.06777053,10.06777053,0.050749244,-0.410097317,0.772506159,12.26086957,311.337,294.201,311.115758,118,0,0.160619755,-0.507966615,0.507966615,0.160619755,1,1.739130435,2.391304348,16.47774594,9.999375827,2.187266085,-2.17677627,2.358172148,-2.061336809,5.878991248,0.133907864,2.567176566,2.169270658,830.2943515,16.39697675,12.85428979,12.85428979,11.13456025,7.11076875,7.11076875,5.148659429,5.148659429,3.774579104,3.774579104,2.638359296,2.638359296,-2.79,201122.8809,15.11902991,6.139963746,2.783685014,133.3001941,19.6867807,11.85347822,11.49902367,0,0,0,4.983978521,0,0,0,12.13273414,41.28151105,18.69286533,12.80372554,19.6867807,10.77244843,0,4.983978521,0,6.103966388,14.21959508,59.91879254,0,17.2485355,4.736862954,0,17.2485355,0,29.41662839,4.736862954,0,17.36134587,48.66141305,0,10.77244843,0,71.81,6.103966388,10.21305479,0,11.49902367,11.44343983,16.33589992,7.109797541,49.70484352,6.066367068,4.983978521,9.473725908,10.75794512,0,4.43404384,21.1889741,1.550232138,0.652705765,12.02124123,1.284928981,0,3.109928825,0.166666667,23,2,5,0,0,0,0,2,1,3,1,0,5,2,5,1,4,0,0,0,0,0,4.036099805,3,3.3904,86.9186,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94,95,Annomolina,"(2S)-2-metil-4-[(2R,5R,6R)-2,5,6-trihidroxi-11-[(2R,5S)-5-[(1S)-1-hidroxipentadecil]oxolan-2-il]undecil]-2H-furan-5-ona",C35H64O7,CCCCCCCCCCCCCC[C@H](O)[C@@H]1CC[C@@H](CCCCC[C@@H](O)[C@H](O)CC[C@@H](O)CC2=C[C@H](C)OC2=O)O1,21,11.67155888,11.67155888,0.01941222,-0.880926114,0.062376857,23.52380952,596.89,532.378,596.4652044,246,0,0.33399357,-0.455051312,0.455051312,0.33399357,0.738095238,1.30952381,1.928571429,16.54715922,9.973679583,2.298449443,-2.199688903,2.280797187,-2.270509342,5.903945319,-0.138910906,3.56687672,1.410306945,726.1278132,30.58092873,26.89585737,26.89585737,20.29493275,17.59082253,17.59082253,13.12933896,13.12933896,9.135352532,9.135352532,6.396624317,6.396624317,-0.99,1485008250,37.19816436,22.50850987,16.18528907,256.0115651,29.89983549,6.103966388,0,0,0,5.969305288,0,4.794537184,0,0,103.2360615,57.94550867,11.99392615,36.62379833,34.69437267,5.969305288,0,0,0,204.2541364,0,11.64912464,0,0,0,0,0,0,69.12317958,14.26826309,0,161.5263717,11.64912464,0,0,0,116.45,18.31189916,25.22064676,0,36.80599246,24.8355694,51.36657298,70.62903785,12.99975731,0,6.9237372,9.473725908,11.20664892,0,11.67155888,41.40699487,0.483053415,-0.382732765,0,22.73568577,4.045457577,0,0.914285714,42,4,7,0,2,2,0,0,0,0,7,0,7,4,7,2,26,0,1,1,0,0,19.93512499,2,7.0613,168.1902,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
95,96,Anonaína,"(12R)-3,5-dioxa-11-azapentaciclo[10.7.1.02,6.08,20.014,19]icosa-1(20),2(6),7,14,16,18-hexaeno",C17H15NO2,[H][C@]12Cc3ccccc3-c3c4OCOc4cc(CCN1)c23,21,5.775641534,5.775641534,0.338778581,0.338778581,0.794236463,21.3,265.312,250.192,265.1102787,100,0,0.230835399,-0.453559224,0.453559224,0.230835399,1.1,2.05,3.05,16.69702121,9.772044888,2.344514967,-2.342864222,2.5145082,-2.33244348,5.833453302,0.173912428,2.948663372,1.898079429,723.1702104,13.10408353,11.10902532,11.10902532,9.915816238,7.186557829,7.186557829,5.676133493,5.676133493,4.633436519,4.633436519,3.801725607,3.801725607,-2,128101.7316,10.74793388,3.764705882,1.281594874,117.0726671,14.79051451,0,11.49902367,6.792942306,0,0,0,0,0,0,24.26546827,47.70657269,11.60529232,0,9.473725908,0,0,5.316788604,0,18.88348408,13.33769871,47.02218982,0,22.62592665,14.79051451,0,11.49902367,0,13.33769871,12.84164325,0,22.7321953,30.33183534,0,11.12690298,0,30.49,0,0,0,0,12.83478314,30.88542332,27.81725746,0,0,35.64862395,9.473725908,11.41439838,0,0,3.652750378,6.815789872,1.847873205,11.25741875,2.132398195,1.379371221,0,0.294117647,20,1,3,1,2,3,0,2,0,2,1,0,3,1,3,2,0,0,0,0,0,0,2.023140496,5,2.8252,76.1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,97,Miricetina,"3,5,7-trihidroxi-2-(3,4,5-trihidroxifenil)cromen-4-ona",C15H10O8,OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1,22;28;34,12.16530203,12.16530203,0.099877173,-0.9668476,0.370750465,10.95652174,318.237,308.157,318.0375673,118,0,0.238288602,-0.507678166,0.507678166,0.238288602,0.739130435,1.347826087,1.956521739,16.36087362,10.07944721,2.202914196,-2.088633525,2.415048292,-2.025271983,5.879681088,0.367564388,2.467837173,2.395110401,979.5051144,16.88638687,11.30917923,11.30917923,10.79060146,6.263414299,6.263414299,4.810053589,4.810053589,3.267223238,3.267223238,2.206068716,2.206068716,-3.55,126896.1874,14.38989926,4.733787741,2.126868368,126.9019033,35.05631531,22.46826802,23.00878292,11.17830223,0,0,4.794537184,0,0,0,0,12.13273414,17.69618563,0,35.05631531,10.96924436,0,0,0,0,0,34.48879585,0,45.82076991,5.428790392,0,34.497071,0,30.63916437,0,0,0,33.47715639,0,22.29294327,0,151.59,39.93659698,35.43370155,0,22.28220768,0,24.26546827,0,0,0,0,4.417150937,5.29712774,0,12.16530203,57.16059071,-1.282137188,-4.395611668,3.888061711,0,0,0,0,23,6,8,0,0,0,0,2,1,3,0,0,8,6,8,1,1,0,0,0,0,0,2.961683857,3,1.6936,77.9088,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,98,Ácido oleanólico,"ácido (4aS,6aR,6aS,6bR,8aR,10S,12aR,14bS)-10-hidroxi-2,2,6a,6b,9,9,12a-heptametil-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahidropiceno-4a-carboxílico",C30H48O3,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,22;24;40,12.75322934,12.75322934,0.030112654,-0.553468964,0.409054599,52.42424242,456.711,408.327,456.3603454,186,0,0.309742359,-0.480805572,0.480805572,0.309742359,0.878787879,1.545454545,2.212121212,16.36827436,9.33303494,2.687049448,-2.707615569,2.752654789,-2.646413367,5.763364087,-0.20508137,2.707833799,1.597821356,884.9726008,24.24227621,22.26049464,22.26049464,15.1409004,13.7614461,13.7614461,15.05246288,15.05246288,13.04212664,13.04212664,10.61581619,10.61581619,-0.83,13644195.04,23.89063251,6.890065397,2.86767829,201.3538031,10.21305479,0,0,0,0,5.969305288,4.794537184,0,0,0,60.11528503,109.0368867,0,11.51895686,15.00759197,5.969305288,0,0,50.24366095,118.778343,0,11.64912464,0,0,0,0,0,0,22.28632647,4.794537184,50.24366095,112.6743766,11.64912464,0,0,0,57.53,11.38429576,15.00759197,0,39.09682478,11.83581209,51.36657298,18.41474778,0,0,54.5421805,0,0,0,12.75322934,21.37219739,1.675853348,0.806695752,0,12.61296184,16.945729,0,0.9,33,2,3,5,0,5,0,0,0,0,8,0,2,2,3,0,1,4,0,4,0,0,4.988121829,5,7.2336,132.6816,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,99,Ácido ursólico,"ácido (1S,2R,4aS,6aR,6aS,6bR,8aR,10S,12aR,14bS)-10-hidroxi-1,2,6a,6b,9,9,12a-heptametil-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahidro-1H-piceno-4a-carboxílico",C30H48O3,[H][C@@]12[C@@H](C)[C@H](C)CC[C@@]1(CC[C@]1(C)C2=CC[C@]2([H])[C@@]3(C)CC[C@H](O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,22;24;29;40,12.79442926,12.79442926,0.030190027,-0.557033779,0.414108691,55.33333333,456.711,408.327,456.3603454,186,0,0.309752764,-0.480805443,0.480805443,0.309752764,0.909090909,1.606060606,2.272727273,16.36828329,9.330790097,2.69006285,-2.709429388,2.752776611,-2.65021645,5.763991904,-0.206150277,2.737482984,1.612700751,873.7674915,24.18986997,22.2080884,22.2080884,15.25516083,13.87570652,13.87570652,14.48428599,14.48428599,13.39461474,13.39461474,10.84740709,10.84740709,-0.83,16035584.02,23.89063251,7.10993563,2.752023123,201.3538031,10.21305479,0,0,0,0,5.969305288,4.794537184,0,0,0,60.11528503,109.0368867,0,11.51895686,15.00759197,5.969305288,0,0,56.66448258,112.3575214,0,11.64912464,0,0,0,0,0,0,22.28632647,4.794537184,56.66448258,106.253555,11.64912464,0,0,0,57.53,11.38429576,15.00759197,0,33.68183431,23.67162418,44.94575136,18.41474778,0,0,54.5421805,0,0,0,12.79442926,21.41093555,1.458497789,1.824920858,0,11.644133,16.95041688,0,0.9,33,2,3,5,0,5,0,0,0,0,10,0,2,2,3,0,1,4,0,4,0,0,5.147298767,5,7.0895,132.6116,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,100,Dictamnina,"4-metoxifuro[2,3-b]quinolina",C12H9NO2,COc1c2ccccc2nc2occc12,23,5.399074074,5.399074074,0.61625,0.61625,0.603925774,11,199.209,190.137,199.0633285,74,0,0.229692383,-0.495207339,0.495207339,0.229692383,1.133333333,2,2.866666667,16.4669143,10.1463235,2.099051496,-2.046075884,2.322048746,-1.876160661,5.985127985,0.423919708,2.728286475,2.574044785,627.6405122,10.25071238,8.227811792,8.227811792,7.398178148,4.698771174,4.698771174,3.301629007,3.301629007,2.464209568,2.464209568,1.79821107,1.79821107,-2.03,6291.42861,8.292484649,2.984333072,1.094577642,86.28719677,9.154013891,5.749511833,0,5.713496645,0,0,0,4.983978521,0,0,12.13273414,18.19910121,5.386224214,24.27588547,9.154013891,22.00264579,0,4.983978521,0,0,7.109797541,36.59499834,0,5.749511833,4.736862954,0,5.749511833,0,12.09377606,0,0,0,41.01214928,0,22.00264579,0,35.26,0,0,0,0,5.713496645,22.03866098,0,13.37296054,30.33183534,4.983978521,9.154013891,10.67644558,0,4.39962963,1.921388889,1.502175926,0.823472222,9.725221088,1.624074074,0,1.660925926,0.083333333,15,0,3,0,0,0,0,1,2,3,0,0,3,0,3,2,1,0,0,0,0,0,1.649835746,3,2.9896,58.067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100,101,_-Fagarina (Gamma-fagarina),"4,8-dimetoxifuro[2,3-b]quinolina",C13H11NO3,COc1c2ccoc2nc2c(OC)cccc12,23,5.443019652,5.443019652,0.554490741,0.554490741,0.677185334,10.94117647,229.235,218.147,229.0738932,86,0,0.22982494,-0.49520479,0.49520479,0.22982494,1.058823529,1.941176471,2.705882353,16.47103696,10.13229482,2.135990458,-2.082579804,2.360905521,-1.914538447,6.008749935,0.415695629,2.824681299,2.528314788,687.504086,11.82806265,9.558709813,9.558709813,8.346866553,5.227810276,5.227810276,3.640920219,3.640920219,2.770429175,2.770429175,2.012810414,2.012810414,-2.23,15962.27402,9.958232245,3.65985367,1.337189311,97.76568412,13.89087684,17.01572438,0,5.713496645,0,0,0,4.983978521,0,0,6.066367068,18.19910121,5.386224214,25.86898229,13.89087684,22.00264579,0,4.983978521,0,0,14.21959508,30.52863127,0,11.49902367,9.473725908,0,11.49902367,0,19.2035736,0,0,0,34.94578221,0,22.00264579,0,44.49,0,0,0,0,11.46300848,22.03866098,0,20.48275808,24.26546827,4.983978521,13.89087684,16.0570531,0,4.445416667,1.786113946,1.299212963,1.469212963,7.580395881,1.602721088,0,3.259873394,0.153846154,17,0,4,0,0,0,0,1,2,3,0,0,4,0,4,2,2,0,0,0,0,0,2.143863108,3,2.9982,64.619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101,102,Skimianina (o Skimmianina),"4,7,8-trimetoxifuro[2,3-b]quinolina",C14H13NO4,COc1ccc2c(OC)c3ccoc3nc2c1OC,23,5.475716412,5.475716412,0.510095427,0.510095427,0.723302992,10.89473684,259.261,246.157,259.0844579,98,0,0.229827297,-0.495204749,0.495204749,0.229827297,0.894736842,1.684210526,2.368421053,16.50899962,10.12095639,2.172413435,-2.118489631,2.406953814,-1.949994609,6.019116679,0.35744737,2.907043335,2.493335686,747.865518,13.40541292,10.88960783,10.88960783,9.295554958,5.756849379,5.756849379,3.98171842,3.98171842,3.070911809,3.070911809,2.232095998,2.232095998,-2.43,40189.87411,11.64865884,4.348447028,1.582125781,109.2441715,18.6277398,11.26621255,11.49902367,5.713496645,0,0,0,4.983978521,0,0,0,18.19910121,5.386224214,32.97877983,18.6277398,22.00264579,0,4.983978521,0,0,21.32939262,24.4622642,0,17.2485355,14.21058886,0,17.2485355,0,26.31337114,0,0,0,28.87941514,0,22.00264579,0,53.72,0,0,0,0,22.72922103,16.52196026,0,27.59255562,18.19910121,4.983978521,18.6277398,21.49443334,0,4.474027778,1.690990646,1.16393802,1.904409486,5.559085176,1.58608631,0,4.793695909,0.214285714,19,0,5,0,0,0,0,1,2,3,0,0,5,0,5,2,3,0,0,0,0,0,2.665977679,3,3.0068,71.171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102,103,Kokusaginina (o Coccusaginina),"4,6,7-trimetoxifuro[2,3-b]quinolina",C14H13NO4,COc1cc2nc3occc3c(OC)c2cc1OC,23,5.475716412,5.475716412,0.538490646,0.538490646,0.723302992,10.89473684,259.261,246.157,259.0844579,98,0,0.229694626,-0.495204853,0.495204853,0.229694626,0.947368421,1.684210526,2.368421053,16.50843344,10.12398459,2.149991421,-2.109450033,2.387181012,-1.936042095,5.999908769,0.355239244,2.903777439,2.438908343,747.865518,13.40541292,10.88960783,10.88960783,9.278718205,5.750866315,5.750866315,4.00882046,4.00882046,3.062035075,3.062035075,2.177692387,2.177692387,-2.43,39351.99185,11.64865884,4.348447028,1.659159962,109.2441715,18.6277398,5.749511833,11.49902367,5.713496645,0,0,0,4.983978521,0,0,0,12.13273414,11.45259128,38.49548055,18.6277398,22.00264579,0,4.983978521,0,0,21.32939262,24.4622642,0,17.2485355,14.21058886,0,17.2485355,0,26.31337114,0,0,0,28.87941514,0,22.00264579,0,53.72,0,0,0,0,17.21252031,22.03866098,0,33.65892269,12.13273414,4.983978521,18.6277398,21.39165108,0,4.448093348,1.690990646,1.271777683,1.975099206,5.488493717,1.590804516,0,4.809756472,0.214285714,19,0,5,0,0,0,0,1,2,3,0,0,5,0,5,2,3,0,0,0,0,0,2.665977679,3,3.0068,71.171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103,104,Graveolina,"2-(1,3-benzodioxol-5-il)-1-metilquinolin-4-ona",C17H13NO3,Cn1c(-c2ccc3c(c2)OCO3)cc(=O)c2ccccc21,23,12.28955334,12.28955334,0.024413738,0.024413738,0.687355405,12.80952381,279.295,266.191,279.0895433,104,0,0.230800676,-0.453595055,0.453595055,0.230800676,1,1.80952381,2.714285714,16.69670411,10.0759111,2.152648576,-2.124277593,2.354308761,-2.083132182,5.822687899,0.173669895,2.982023344,1.986177276,911.5425506,14.39697675,11.4978674,11.4978674,10.23718344,6.726884306,6.726884306,5.038035308,5.038035308,3.828365942,3.828365942,2.735847961,2.735847961,-2.75,139314.1666,12.02605536,4.379619614,1.796905182,120.712447,14.04082556,0,16.92781406,6.792942306,0,0,4.794537184,0,0,0,12.13273414,30.33183534,24.06371476,11.21062871,9.473725908,10.90292493,0,4.567099648,7.047671983,0,6.792942306,58.75426412,0,22.75640315,14.9025163,0,11.49902367,0,11.36004195,7.047671983,0,0,53.32547373,0,22.16030442,0,40.46,0,4.794537184,0,12.2217327,5.749511833,27.90981625,0,6.066367068,54.07934111,0,9.473725908,12.75342629,0,12.28955334,0.726382721,2.732071051,1.456154415,15.00359518,0,0.245473751,1.960009921,0.117647059,21,0,4,0,1,1,0,2,1,3,0,0,3,0,4,2,1,0,0,0,0,0,2.508073712,4,2.9342,80.748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104,105,Arborinina,"1-hidroxi-2,3-dimetoxi-10-metilacridin-9-ona",C16H15NO4,COc1cc2c(c(O)c1OC)c(=O)c1ccccc1n2C,23,12.65909439,12.65909439,0.16424178,-0.224858277,0.734522345,11,285.299,270.179,285.100108,108,0,0.203481382,-0.503592701,0.503592701,0.203481382,1.095238095,1.80952381,2.476190476,16.51332191,10.0761977,2.192867977,-2.151921802,2.412321952,-2.097066411,5.983696301,0.334972551,2.512867769,2.635015377,911.6686182,15.14589989,12.00592341,12.00592341,10.09575411,6.451603544,6.451603544,4.76009818,4.76009818,3.72210923,3.72210923,2.673271874,2.673271874,-2.69,71104.10639,13.30033664,4.697197864,1.738494713,120.5020243,19.14735295,0,11.49902367,11.17830223,0,0,4.794537184,0,0,0,12.13273414,12.13273414,18.50026327,30.63922073,14.5802533,21.80584986,0,4.567099648,7.047671983,0,14.21959508,40.55516292,0,17.2485355,14.9025163,0,17.2485355,0,23.89322213,7.047671983,0,0,35.12637253,0,21.80584986,0,60.69,0,9.901064579,0,22.31403827,16.65243677,5.516700718,14.21959508,18.19910121,23.74750577,0,9.473725908,12.24551587,0,12.65909439,11.18920966,1.159836073,0.350338246,8.972718254,0,0,4.756620843,0.1875,21,1,5,0,0,0,0,2,1,3,0,0,4,1,5,1,2,0,0,0,0,0,2.974967278,3,2.4145,81.4638,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105,106,Naringenina,"(2S)-5,7-dihidroxi-2-(4-hidroxifenil)-2,3-dihidrocromen-4-ona",C15H12O5,[H][C@]1(CC(=O)C2=C(O1)C=C(O)C=C2O)C1=CC=C(O)C=C1,23;32,12.09729844,12.09729844,0.093363568,-0.502962963,0.742113913,17.4,272.256,260.16,272.0684735,102,0,0.173909205,-0.507966607,0.507966607,0.173909205,1,1.7,2.4,16.49322234,9.952598887,2.301702053,-2.256794637,2.411048984,-2.199281335,6.022723273,0.084464737,2.375360588,1.9989097,675.4083829,14.2756564,10.40669603,10.40669603,9.541713896,6.091315503,6.091315503,4.663357648,4.663357648,3.249848156,3.249848156,2.300064557,2.300064557,-2.69,38062.77807,12.34924601,4.450130077,2.028842672,114.2352611,20.05644514,34.66546521,5.783244946,0,0,0,4.794537184,0,0,0,12.13273414,17.69618563,12.13273414,6.420821623,24.85098232,5.783244946,0,0,0,12.52478801,0,47.52510539,0,22.99804733,4.736862954,0,22.99804733,0,21.10282713,0,0,28.44622818,36.39820241,0,0,0,86.99,6.103966388,20.11411937,0,40.76556539,0,11.62981856,18.19910121,12.13273414,0,0,4.736862954,5.667451814,0,12.09729844,28.43482645,0.835612035,-0.402974773,8.777385428,-0.409599395,0,0,0.133333333,20,3,5,0,1,1,0,2,0,2,1,0,5,3,5,1,1,0,0,0,0,0,2.747787555,3,2.5099,70.1949,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
